journey_id;trip_id;journey_start_datetime;journey_start_date;journey_start_time;journey_start_lon;journey_start_lat;journey_start_insee;journey_start_postalcode;journey_start_department;journey_start_town;journey_start_towngroup;journey_start_country;journey_end_datetime;journey_end_date;journey_end_time;journey_end_lon;journey_end_lat;journey_end_insee;journey_end_postalcode;journey_end_department;journey_end_town;journey_end_towngroup;journey_end_country;passenger_seats;operator_class;journey_distance;journey_duration;has_incentive
5516323;2fb1852e-ebb2-4f8b-84b8-2034ba191e57;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.61;48.82;77169;77184;77;Émerainville (77);Ile-De-France Mobilites;France;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.62;48.80;77373;77340;77;Pontault-Combault (77);Ile-De-France Mobilites;France;1;C;4132;5;OUI
5501183;1280c575-2eed-4c20-860d-707f3b7545e7;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.32;48.92;92078;92390;92;Villeneuve-la-Garenne (92);Ile-De-France Mobilites;France;2022-01-01T18:30:00+01:00;2022-01-01;18:30:00;2.30;48.87;75108;75008;75;Paris 8ème (75);Ile-De-France Mobilites;France;1;C;9141;29;OUI
5501184;1280c575-2eed-4c20-860d-707f3b7545e7;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.32;48.92;92078;92390;92;Villeneuve-la-Garenne (92);Ile-De-France Mobilites;France;2022-01-01T18:30:00+01:00;2022-01-01;18:30:00;2.30;48.87;75108;75008;75;Paris 8ème (75);Ile-De-France Mobilites;France;1;C;9141;29;OUI
5501194;7d78a6ea-3583-4345-b067-63e75a792b5d;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.60;48.82;77169;77184;77;Émerainville (77);Ile-De-France Mobilites;France;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.57;48.85;77083;77420;77;Champs-sur-Marne (77);Ile-De-France Mobilites;France;1;C;5075;13;OUI
5501190;e3b8e7ea-9220-4461-b89f-7dab4828934d;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.46;48.58;91659;91100;91;Villabé (91);Ile-De-France Mobilites;France;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.47;48.61;91174;91100;91;Corbeil-Essonnes (91);Ile-De-France Mobilites;France;1;C;4152;10;OUI
5501197;c9e09fb6-04e1-4699-a3e5-3ebbdea89eed;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.46;48.77;94028;94000;94;Créteil (94);Ile-De-France Mobilites;France;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.48;48.76;94011;94380;94;Bonneuil-sur-Marne (94);Ile-De-France Mobilites;France;1;C;3617;10;OUI
5501191;7d78a6ea-3583-4345-b067-63e75a792b5d;2022-01-01T18:00:00+01:00;2022-01-01;18:00:00;2.60;48.82;77169;77184;77;Émerainville (77);Ile-De-France Mobilites;France;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.57;48.85;77083;77420;77;Champs-sur-Marne (77);Ile-De-France Mobilites;France;1;C;5140;13;OUI
5495531;78cb000a-5784-4835-8af4-f1d1355221fa;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.09;49.42;60057;60000;60;Beauvais (60);Communaute D'Agglomeration Du Beauvaisis;France;2022-01-01T18:40:00+01:00;2022-01-01;18:40:00;2.13;49.22;60395;60110;60;Méru (60);Communaute De Communes Des Sablons;France;1;B;31983;32;OUI
5495535;05087b3d-2ce1-4c19-b63c-3e12b1e4c1df;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.18;48.83;92033;92380;92;Garches (92);Ile-De-France Mobilites;France;2022-01-01T18:40:00+01:00;2022-01-01;18:40:00;2.25;48.89;92026;92400;92;Courbevoie (92);Ile-De-France Mobilites;France;1;C;19379;34;OUI
5495566;417c4561-8a7b-41f7-b700-979390748968;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;3.83;43.63;34172;34000;34;Montpellier (34);Montpellier Mediterranee Metropole;France;2022-01-01T18:50:00+01:00;2022-01-01;18:50:00;3.98;43.54;34154;34130;34;Mauguio (34);Agglomeration Du Pays De L'Or;France;1;C;24113;39;OUI
5495575;417c4561-8a7b-41f7-b700-979390748968;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;3.83;43.63;34172;34000;34;Montpellier (34);Montpellier Mediterranee Metropole;France;2022-01-01T18:50:00+01:00;2022-01-01;18:50:00;3.98;43.54;34154;34130;34;Mauguio (34);Agglomeration Du Pays De L'Or;France;1;C;24112;39;OUI
5495574;417c4561-8a7b-41f7-b700-979390748968;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;3.83;43.63;34172;34000;34;Montpellier (34);Montpellier Mediterranee Metropole;France;2022-01-01T18:50:00+01:00;2022-01-01;18:50:00;3.98;43.54;34154;34130;34;Mauguio (34);Agglomeration Du Pays De L'Or;France;1;C;23969;39;OUI
5495576;e78dc708-c493-4976-834d-d9cd02a2c8a5;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.25;48.59;91552;91180;91;Saint-Germain-lès-Arpajon (91);Ile-De-France Mobilites;France;2022-01-01T19:00:00+01:00;2022-01-01;19:00:00;2.29;48.78;92032;92260;92;Fontenay-aux-Roses (92);Ile-De-France Mobilites;France;1;C;27421;49;OUI
5495603;f9a83858-a498-42c0-910a-af6a6f521f95;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;1.74;49.00;78335;78520;78;Limay (78);Ile-De-France Mobilites;France;2022-01-01T19:10:00+01:00;2022-01-01;19:10:00;2.27;48.99;95203;95600;95;Eaubonne (95);Ile-De-France Mobilites;France;1;C;62118;69;OUI
5500791;95f8f828-7ae2-471c-bfbf-613e53865751;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.44;48.83;75112;75012;75;Paris 12ème (75);Ile-De-France Mobilites;France;2022-01-01T18:30:00+01:00;2022-01-01;18:30:00;2.49;48.86;93064;93110;93;Rosny-sous-Bois (93);Ile-De-France Mobilites;France;1;C;7607;23;OUI
5495516;757585d0-2efd-4454-8cb8-0dcb4f1a4517;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.30;48.70;91161;91380;91;Chilly-Mazarin (91);Ile-De-France Mobilites;France;2022-01-01T18:30:00+01:00;2022-01-01;18:30:00;2.22;48.74;91312;91430;91;Igny (91);Ile-De-France Mobilites;France;1;C;8377;14;OUI
5501172;e148455b-6bd6-438b-afeb-54b667afc00c;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.49;48.83;94058;94170;94;Le Perreux-sur-Marne (94);Ile-De-France Mobilites;France;2022-01-01T19:00:00+01:00;2022-01-01;19:00:00;2.25;48.72;91377;91300;91;Massy (91);Ile-De-France Mobilites;France;1;C;27521;48;OUI
5500796;95f8f828-7ae2-471c-bfbf-613e53865751;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.44;48.83;75112;75012;75;Paris 12ème (75);Ile-De-France Mobilites;France;2022-01-01T18:30:00+01:00;2022-01-01;18:30:00;2.49;48.86;93064;93110;93;Rosny-sous-Bois (93);Ile-De-France Mobilites;France;1;C;7740;23;OUI
5501187;a0c17296-4739-4919-bdd6-3f0a51020f12;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.01;48.92;78498;78300;78;Poissy (78);Ile-De-France Mobilites;France;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.03;48.90;78133;78240;78;Chambourcy (78);Ile-De-France Mobilites;France;1;C;2281;7;OUI
5495329;c4dde6c5-9184-496c-9d45-74bbab7c2e54;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.22;48.95;95018;95100;95;Argenteuil (95);Ile-De-France Mobilites;France;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.25;48.94;95018;95100;95;Argenteuil (95);Ile-De-France Mobilites;France;1;C;4067;13;OUI
5495330;b671f1a5-3e50-435c-aa17-3964e4e23063;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;3.08;50.58;59220;59155;59;Faches-Thumesnil (59);Metropole Europeenne De Lille;France;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;3.11;50.58;59343;59810;59;Lesquin (59);Metropole Europeenne De Lille;France;1;C;3816;7;OUI
5495523;c48efcef-8961-4845-8636-7fdcb7c9ba09;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.28;48.85;75116;75016;75;Paris 16ème (75);Ile-De-France Mobilites;France;2022-01-01T18:30:00+01:00;2022-01-01;18:30:00;2.33;48.87;75109;75009;75;Paris 9ème (75);Ile-De-France Mobilites;France;1;C;4783;22;OUI
5495525;c48efcef-8961-4845-8636-7fdcb7c9ba09;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.28;48.85;75116;75016;75;Paris 16ème (75);Ile-De-France Mobilites;France;2022-01-01T18:30:00+01:00;2022-01-01;18:30:00;2.33;48.87;75109;75009;75;Paris 9ème (75);Ile-De-France Mobilites;France;1;C;4783;22;OUI
5495526;c48efcef-8961-4845-8636-7fdcb7c9ba09;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.28;48.85;75116;75016;75;Paris 16ème (75);Ile-De-France Mobilites;France;2022-01-01T18:30:00+01:00;2022-01-01;18:30:00;2.33;48.87;75109;75009;75;Paris 9ème (75);Ile-De-France Mobilites;France;1;C;4783;22;OUI
5516312;f5e62936-1897-4d59-85b8-35500437ddbb;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;6.08;46.17;99140;;;;;Switzerland;2022-01-01T18:40:00+01:00;2022-01-01;18:40:00;6.11;45.93;74112;74330;74;Epagny Metz-Tessy (74);Grand Annecy Agglomeration;France;1;B;33255;26;OUI
5516317;24adf9af-c970-44f3-b339-8b0e09fc076f;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;4.36;48.96;51108;51000;51;Châlons-en-Champagne (51);Communaute D'Agglomeration de Châlons-en-Champagne;France;2022-01-01T18:50:00+01:00;2022-01-01;18:50:00;4.02;49.25;51454;51100;51;Reims (51);Communaute Urbaine Du Grand Reims;France;1;B;44150;32;OUI
5516328;c1a518ab-328c-4042-a030-87ca0607d3fd;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.29;48.58;91103;91220;91;Brétigny-sur-Orge (91);Ile-De-France Mobilites;France;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.25;48.58;91457;91290;91;La Norville (91);Ile-De-France Mobilites;France;1;C;6072;8;OUI
5501182;fc55e959-819a-4025-afd1-3b86afcc3c6d;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.32;48.67;91216;91360;91;Épinay-sur-Orge (91);Ile-De-France Mobilites;France;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.34;48.66;91667;91360;91;Villemoisson-sur-Orge (91);Ile-De-France Mobilites;France;1;C;2477;7;OUI
5501202;5488c612-9174-42e8-9401-41b269d16e94;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.31;48.70;91161;91380;91;Chilly-Mazarin (91);Ile-De-France Mobilites;France;2022-01-01T18:40:00+01:00;2022-01-01;18:40:00;2.22;48.74;91312;91430;91;Igny (91);Ile-De-France Mobilites;France;1;C;10945;20;OUI
5501200;fe999f24-ac91-4c8f-bb22-e6fa94992828;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.48;48.78;94068;94100;94;Saint-Maur-des-Fossés (94);Ile-De-France Mobilites;France;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.48;48.80;94068;94100;94;Saint-Maur-des-Fossés (94);Ile-De-France Mobilites;France;1;C;2539;8;OUI
5501178;ae43eb6c-bd35-4729-ab7f-7929147a1de9;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.49;48.83;94058;94170;94;Le Perreux-sur-Marne (94);Ile-De-France Mobilites;France;2022-01-01T19:00:00+01:00;2022-01-01;19:00:00;2.26;48.73;91377;91300;91;Massy (91);Ile-De-France Mobilites;France;1;C;26673;47;OUI
5501189;832d03c3-4322-4401-966d-171faf09b9f3;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.22;48.83;92012;92100;92;Boulogne-Billancourt (92);Ile-De-France Mobilites;France;2022-01-01T18:50:00+01:00;2022-01-01;18:50:00;2.41;48.63;91228;91000;91;Évry-Courcouronnes (91);Ile-De-France Mobilites;France;1;C;34802;43;OUI
5495542;05087b3d-2ce1-4c19-b63c-3e12b1e4c1df;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.18;48.83;92033;92380;92;Garches (92);Ile-De-France Mobilites;France;2022-01-01T18:40:00+01:00;2022-01-01;18:40:00;2.25;48.89;92026;92400;92;Courbevoie (92);Ile-De-France Mobilites;France;1;C;19371;34;OUI
5501173;ae43eb6c-bd35-4729-ab7f-7929147a1de9;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.49;48.83;94058;94170;94;Le Perreux-sur-Marne (94);Ile-De-France Mobilites;France;2022-01-01T19:00:00+01:00;2022-01-01;19:00:00;2.25;48.72;91377;91300;91;Massy (91);Ile-De-France Mobilites;France;1;C;27517;48;OUI
5495331;f23e5523-73be-41e0-8b65-20ba4cb24690;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.28;48.72;91377;91300;91;Massy (91);Ile-De-France Mobilites;France;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.27;48.68;91587;91160;91;Saulx-les-Chartreux (91);Ile-De-France Mobilites;France;1;C;7072;13;OUI
5501198;9257c94c-c231-4673-936b-b33fc4c4612c;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.33;48.79;94016;94230;94;Cachan (94);Ile-De-France Mobilites;France;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.33;48.80;94003;94110;94;Arcueil (94);Ile-De-France Mobilites;France;1;C;2285;10;OUI
5501177;471b629d-1074-45f9-835b-80b2dded9f25;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.36;48.69;91326;91260;91;Juvisy-sur-Orge (91);Ile-De-France Mobilites;France;2022-01-01T18:50:00+01:00;2022-01-01;18:50:00;2.50;48.79;94068;94100;94;Saint-Maur-des-Fossés (94);Ile-De-France Mobilites;France;1;C;21018;40;OUI
5495592;e8752cdb-a106-42f6-be10-7aaae2c3b9f8;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.59;48.54;77067;77240;77;Cesson (77);Ile-De-France Mobilites;France;2022-01-01T19:10:00+01:00;2022-01-01;19:10:00;2.39;48.79;94081;94400;94;Vitry-sur-Seine (94);Ile-De-France Mobilites;France;1;B;50963;60;OUI
5501185;7361b041-ff85-4cd9-a47e-90ec6f729e6a;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.30;48.75;92002;92160;92;Antony (92);Ile-De-France Mobilites;France;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.28;48.76;92019;92290;92;Châtenay-Malabry (92);Ile-De-France Mobilites;France;1;C;2310;9;OUI
5501153;cd99b751-08c2-45f1-a988-de2279743de1;2022-01-01T18:10:00+01:00;2022-01-01;18:10:00;2.28;48.85;75116;75016;75;Paris 16ème (75);Ile-De-France Mobilites;France;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.32;48.86;75109;75009;75;Paris 9ème (75);Ile-De-France Mobilites;France;1;C;3988;15;OUI
5495534;ad08b617-8f8f-4b7e-a940-2db4d686001e;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.20;48.99;95424;95370;95;Montigny-lès-Cormeilles (95);Ile-De-France Mobilites;France;2022-01-01T18:40:00+01:00;2022-01-01;18:40:00;2.27;48.99;95203;95600;95;Eaubonne (95);Ile-De-France Mobilites;France;1;C;8823;20;OUI
5495537;0086b4ec-0882-42c6-9ca2-b53eff598248;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.04;48.96;78015;78260;78;Andrésy (78);Ile-De-France Mobilites;France;2022-01-01T18:40:00+01:00;2022-01-01;18:40:00;1.97;48.92;78466;78630;78;Orgeval (78);Ile-De-France Mobilites;France;1;C;12193;18;OUI
5495549;194cd078-db00-4f89-8886-574bfa017a3f;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;1.87;49.00;78403;78250;78;Mézy-sur-Seine (78);Ile-De-France Mobilites;France;2022-01-01T18:40:00+01:00;2022-01-01;18:40:00;1.85;48.97;78029;78410;78;Aubergenville (78);Ile-De-France Mobilites;France;1;C;9774;19;OUI
5495552;aaebf870-1384-426f-8b04-8278eab68d2c;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.78;48.85;77449;77700;77;Serris (77);Ile-De-France Mobilites;France;2022-01-01T18:50:00+01:00;2022-01-01;18:50:00;2.51;48.84;93051;93160;93;Noisy-le-Grand (93);Ile-De-France Mobilites;France;1;C;23752;27;OUI
5495553;9f75f2b4-45e4-4558-be55-020dec06ec34;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.34;48.77;94038;94240;94;L'Haÿ-les-Roses (94);Ile-De-France Mobilites;France;2022-01-01T18:50:00+01:00;2022-01-01;18:50:00;2.20;48.78;78640;78129;78;Vélizy-Villacoublay (78);Ile-De-France Mobilites;France;1;C;18480;30;OUI
5495558;ea6d501e-0806-40d4-830d-f23669739d20;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.85;48.97;77143;77124;77;Crégy-lès-Meaux (77);Ile-De-France Mobilites;France;2022-01-01T18:50:00+01:00;2022-01-01;18:50:00;2.76;48.86;77111;77700;77;Chessy (77);Ile-De-France Mobilites;France;1;C;19419;31;OUI
5495612;acfa2b04-bad1-4d2c-b1be-6aeda814accc;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;6.17;49.12;57463;57000;57;Metz (57);Metz Metropole;France;2022-01-01T19:20:00+01:00;2022-01-01;19:20:00;6.47;48.94;57424;57590;57;Lucy (57);;France;1;B;35972;63;OUI
5495730;6fbaa8c9-89dd-4af4-8105-4e80227a6f00;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.34;48.86;75101;75001;75;Paris 1er (75);Ile-De-France Mobilites;France;2022-01-01T19:40:00+01:00;2022-01-01;19:40:00;2.50;48.47;77412;77930;77;Saint-Germain-sur-École (77);Ile-De-France Mobilites;France;1;B;58916;78;OUI
5501210;26aa7c2e-773b-496d-8e0c-b33868d1c646;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.42;48.80;94046;94700;94;Maisons-Alfort (94);Ile-De-France Mobilites;France;2022-01-01T18:40:00+01:00;2022-01-01;18:40:00;2.43;48.85;94080;94300;94;Vincennes (94);Ile-De-France Mobilites;France;1;C;6715;23;OUI
5501215;7d78a6ea-3583-4345-b067-63e75a792b5d;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.57;48.85;77083;77420;77;Champs-sur-Marne (77);Ile-De-France Mobilites;France;2022-01-01T18:40:00+01:00;2022-01-01;18:40:00;2.60;48.82;77169;77184;77;Émerainville (77);Ile-De-France Mobilites;France;1;C;4701;14;OUI
5501199;bc2c55fe-b833-4b41-87e9-4c7ae2685152;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.23;48.64;91363;91460;91;Marcoussis (91);Ile-De-France Mobilites;France;2022-01-01T18:40:00+01:00;2022-01-01;18:40:00;2.17;48.67;91692;91940;91;Les Ulis (91);Ile-De-France Mobilites;France;1;C;6683;15;OUI
5501206;0c4b2ab5-908f-44ec-93e2-78c6ccadc268;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.47;48.92;93007;93150;93;Le Blanc-Mesnil (93);Ile-De-France Mobilites;France;2022-01-01T18:30:00+01:00;2022-01-01;18:30:00;2.48;48.90;93010;93140;93;Bondy (93);Ile-De-France Mobilites;France;1;C;3426;11;OUI
5501204;39c03555-27d6-44c4-acc1-30411499c86b;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.78;48.87;77132;77700;77;Coupvray (77);Ile-De-France Mobilites;France;2022-01-01T18:30:00+01:00;2022-01-01;18:30:00;2.82;48.85;77018;77700;77;Bailly-Romainvilliers (77);Ile-De-France Mobilites;France;1;C;5601;11;OUI
5501205;0c4b2ab5-908f-44ec-93e2-78c6ccadc268;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.47;48.92;93007;93150;93;Le Blanc-Mesnil (93);Ile-De-France Mobilites;France;2022-01-01T18:40:00+01:00;2022-01-01;18:40:00;2.53;48.88;93032;93220;93;Gagny (93);Ile-De-France Mobilites;France;1;C;9706;24;OUI
5501203;0c4b2ab5-908f-44ec-93e2-78c6ccadc268;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.47;48.92;93007;93150;93;Le Blanc-Mesnil (93);Ile-De-France Mobilites;France;2022-01-01T18:40:00+01:00;2022-01-01;18:40:00;2.53;48.88;93032;93220;93;Gagny (93);Ile-De-France Mobilites;France;1;C;9956;26;OUI
5516325;43ab5478-7f85-4075-8ba1-b8e6761dc537;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;1.09;49.32;76705;76410;76;Tourville-la-Rivière (76);Metropole Rouen Normandie;France;2022-01-01T19:10:00+01:00;2022-01-01;19:10:00;1.74;48.99;78335;78520;78;Limay (78);Ile-De-France Mobilites;France;1;C;69040;44;OUI
5501196;d4e858f8-af53-4c99-985e-f503e086af7b;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.23;48.63;91363;91460;91;Marcoussis (91);Ile-De-France Mobilites;France;2022-01-01T18:40:00+01:00;2022-01-01;18:40:00;2.17;48.67;91692;91940;91;Les Ulis (91);Ile-De-France Mobilites;France;1;C;7832;17;OUI
5495571;ff8d787f-e90b-4fa0-9fc5-0f28f8fa106e;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.22;48.77;91064;91570;91;Bièvres (91);Ile-De-France Mobilites;France;2022-01-01T19:00:00+01:00;2022-01-01;19:00:00;2.15;48.89;78146;78110;78;Chatou (78);Ile-De-France Mobilites;France;1;C;21994;35;OUI
5501213;7d78a6ea-3583-4345-b067-63e75a792b5d;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.57;48.85;77083;77420;77;Champs-sur-Marne (77);Ile-De-France Mobilites;France;2022-01-01T18:30:00+01:00;2022-01-01;18:30:00;2.60;48.82;77169;77184;77;Émerainville (77);Ile-De-France Mobilites;France;1;C;4701;14;OUI
5501209;fef6aaea-eb7c-4967-9c60-6302f6bddaa5;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.29;48.68;91345;91160;91;Longjumeau (91);Ile-De-France Mobilites;France;2022-01-01T18:40:00+01:00;2022-01-01;18:40:00;2.26;48.71;91477;91120;91;Palaiseau (91);Ile-De-France Mobilites;France;1;C;7635;17;OUI
5501208;3b68d228-12b4-42f6-98f0-80bebc8b94c1;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;1.92;48.75;78168;78310;78;Coignières (78);Ile-De-France Mobilites;France;2022-01-01T19:30:00+01:00;2022-01-01;19:30:00;2.44;48.61;91228;91000;91;Évry-Courcouronnes (91);Ile-De-France Mobilites;France;1;C;56344;65;OUI
5501212;8388a9e6-4a2a-46c9-993f-e9fd304e6053;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.26;48.79;92023;92140;92;Clamart (92);Ile-De-France Mobilites;France;2022-01-01T19:00:00+01:00;2022-01-01;19:00:00;2.21;48.67;91666;91140;91;Villejust (91);Ile-De-France Mobilites;France;1;C;21463;35;OUI
5501201;907f0bdb-9da2-4008-8a18-64a74e8f2ac7;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;2.34;48.85;75106;75006;75;Paris 6ème (75);Ile-De-France Mobilites;France;2022-01-01T19:00:00+01:00;2022-01-01;19:00:00;2.28;48.74;92002;92160;92;Antony (92);Ile-De-France Mobilites;France;1;C;14796;40;OUI
5495541;977f3023-2886-4af4-a3d2-e314a9660a7e;2022-01-01T18:20:00+01:00;2022-01-01;18:20:00;1.76;48.79;78513;78940;78;La Queue-les-Yvelines (78);Ile-De-France Mobilites;France;2022-01-01T18:40:00+01:00;2022-01-01;18:40:00;2.02;48.80;78073;78390;78;Bois-d'Arcy (78);Ile-De-France Mobilites;France;1;C;21781;24;OUI
5495536;ad4ada10-e3f7-4686-adbd-bc619261f5dc;2022-01-01T18:30:00+01:00;2022-01-01;18:30:00;2.21;48.87;92073;92150;92;Suresnes (92);Ile-De-France Mobilites;France;2022-01-01T18:40:00+01:00;2022-01-01;18:40:00;2.21;48.84;92064;92210;92;Saint-Cloud (92);Ile-De-France Mobilites;France;1;C;3886;13;OUI
5495538;7ed98795-873d-4c56-9a46-ff49a6398df9;2022-01-01T18:30:00+01:00;2022-01-01;18:30:00;2.22;48.64;91363;91460;91;Marcoussis (91);Ile-De-France Mobilites;France;2022-01-01T18:40:00+01:00;2022-01-01;18:40:00;2.17;48.67;91692;91940;91;Les Ulis (91);Ile-De-France Mobilites;France;1;C;7646;17;OUI
5495544;ac36025c-07f4-4bdd-9d1f-762eb5f0701b;2022-01-01T18:30:00+01:00;2022-01-01;18:30:00;2.34;48.65;91434;91390;91;Morsang-sur-Orge (91);Ile-De-France Mobilites;France;2022-01-01T18:40:00+01:00;2022-01-01;18:40:00;2.38;48.65;91286;91350;91;Grigny (91);Ile-De-France Mobilites;France;1;C;4626;13;OUI
5495543;ac36025c-07f4-4bdd-9d1f-762eb5f0701b;2022-01-01T18:30:00+01:00;2022-01-01;18:30:00;2.34;48.65;91434;91390;91;Morsang-sur-Orge (91);Ile-De-France Mobilites;France;2022-01-01T18:40:00+01:00;2022-01-01;18:40:00;2.38;48.65;91286;91350;91;Grigny (91);Ile-De-France Mobilites;France;1;C;4626;13;OUI
5495547;4832abbc-d432-4ec8-9d31-38f8244f3653;2022-01-01T18:30:00+01:00;2022-01-01;18:30:00;2.50;48.95;93005;93600;93;Aulnay-sous-Bois (93);Ile-De-France Mobilites;France;2022-01-01T18:50:00+01:00;2022-01-01;18:50:00;2.58;48.94;93073;93290;93;Tremblay-en-France (93);Ile-De-France Mobilites;France;1;C;8510;16;OUI
5495565;35054353-f1bf-41c4-b707-469acd45e154;2022-01-01T18:30:00+01:00;2022-01-01;18:30:00;3.05;50.61;59350;59000;59;Lille (59);Metropole Europeenne De Lille;France;2022-01-01T19:00:00+01:00;2022-01-01;19:00:00;2.83;50.64;62338;62840;62;Fleurbaix (62);;France;1;C;20015;26;OUI
5495685;5fd27ec1-fa25-4fa1-aa24-28a6c9d05823;2022-01-01T18:30:00+01:00;2022-01-01;18:30:00;2.40;48.80;94081;94400;94;Vitry-sur-Seine (94);Ile-De-France Mobilites;France;2022-01-01T19:10:00+01:00;2022-01-01;19:10:00;2.62;48.74;77249;77150;77;Lésigny (77);Ile-De-France Mobilites;France;1;C;29999;37;OUI
5495689;5fd27ec1-fa25-4fa1-aa24-28a6c9d05823;2022-01-01T18:30:00+01:00;2022-01-01;18:30:00;2.40;48.80;94081;94400;94;Vitry-sur-Seine (94);Ile-De-France Mobilites;France;2022-01-01T19:10:00+01:00;2022-01-01;19:10:00;2.62;48.74;77249;77150;77;Lésigny (77);Ile-De-France Mobilites;France;1;C;29999;37;OUI
5495745;d61bf9eb-7627-4896-8fb8-8907c00658d1;2022-01-01T18:30:00+01:00;2022-01-01;18:30:00;2.37;48.79;94076;94800;94;Villejuif (94);Ile-De-France Mobilites;France;2022-01-01T19:10:00+01:00;2022-01-01;19:10:00;2.66;48.85;77438;77400;77;Saint-Thibault-des-Vignes (77);Ile-De-France Mobilites;France;1;C;33614;41;OUI
